threads,2000,9,92.0693130493,92.1702849865,92.2026820183,86.9867630005,81.1091198921,
threads,2000,8,91.1288158894,97.235380888,94.9552950859,99.2800321579,95.6137940884,
threads,2000,10,89.0148720741,81.3628020287,85.8222398758,90.7597880363,89.4137239456,
threads,2000,11,95.3147690296,96.15275383,102.074512959,95.1086001396,110.500400066,
threads,2000,7,130.960236073,118.292159081,118.413192034,119.354877949,106.839692116,
